date,avg_modal_price
2023-04-12,2596.6022727272725
2023-04-13,2596.6022727272725
2023-04-14,2596.6022727272725
2023-04-15,2596.6022727272725
2023-04-16,2596.6022727272725
2023-04-17,2596.6022727272725
2023-04-18,2596.6022727272725
2023-04-19,2596.6022727272725
2023-04-20,2596.6022727272725
2023-04-21,2596.6022727272725
2023-04-22,2596.6022727272725
2023-04-23,2596.6022727272725
2023-04-24,2596.6022727272725
2023-04-25,2596.6022727272725
2023-04-26,2596.6022727272725
2023-04-27,2596.6022727272725
2023-04-28,2596.6022727272725
2023-04-29,2596.6022727272725
2023-04-30,2596.6022727272725
2023-05-01,2596.6022727272725
2023-05-02,2596.6022727272725
2023-05-03,2596.6022727272725
2023-05-04,2596.6022727272725
2023-05-05,2596.6022727272725
2023-05-06,2596.6022727272725
2023-05-07,2284.3815028901736
2023-05-08,2370.6258992805756
2023-05-09,2414.4324324324325
2023-05-10,2453.1315789473683
2023-05-11,2422.6666666666665
2023-05-12,2566.5813953488373
2023-05-13,2566.5813953488373
2023-05-14,2566.5813953488373
2023-05-15,2566.5813953488373
2023-05-16,2566.5813953488373
2023-05-17,2566.5813953488373
2023-05-18,2566.5813953488373
2023-05-19,2566.5813953488373
2023-05-20,2566.5813953488373
2023-05-21,2566.5813953488373
2023-05-22,2566.5813953488373
2023-05-23,2566.5813953488373
2023-05-24,2566.5813953488373
2023-05-25,2566.5813953488373
2023-05-26,2566.5813953488373
2023-05-27,2566.5813953488373
2023-05-28,2566.5813953488373
2023-05-29,2566.5813953488373
2023-05-30,2566.5813953488373
2023-05-31,2566.5813953488373
2023-06-01,2566.5813953488373
2023-06-02,2566.5813953488373
2023-06-03,2566.5813953488373
2023-06-04,2566.5813953488373
2023-06-05,2566.5813953488373
2023-06-06,2293.023054755043
2023-06-07,2305.289230769231
2023-06-08,2282.2758620689656
2023-06-09,2396.969696969697
2023-06-10,2441.359133126935
2023-06-11,2566.016666666667
2023-06-12,2574.732342007435
2023-06-13,2574.732342007435
2023-06-14,2574.732342007435
2023-06-15,2574.732342007435
2023-06-16,2574.732342007435
2023-06-17,2574.732342007435
2023-06-18,2574.732342007435
2023-06-19,2574.732342007435
2023-06-20,2574.732342007435
2023-06-21,2574.732342007435
2023-06-22,2574.732342007435
2023-06-23,2574.732342007435
2023-06-24,2574.732342007435
2023-06-25,2574.732342007435
2023-06-26,2574.732342007435
2023-06-27,2574.732342007435
2023-06-28,2574.732342007435
2023-06-29,2574.732342007435
2023-06-30,2574.732342007435
2023-07-01,2574.732342007435
2023-07-02,2574.732342007435
2023-07-03,2574.732342007435
2023-07-04,2574.732342007435
2023-07-05,2574.732342007435
2023-07-06,2309.8674351585014
2023-07-07,2295.882530120482
2023-07-08,2400.9363636363637
2023-07-09,2350.7801418439717
2023-07-10,2465.5783972125437
2023-07-11,2584.7972508591065
2023-07-12,2555.172661870504
2023-07-13,2555.172661870504
2023-07-14,2555.172661870504
2023-07-15,2555.172661870504
2023-07-16,2555.172661870504
2023-07-17,2555.172661870504
2023-07-18,2555.172661870504
2023-07-19,2555.172661870504
2023-07-20,2555.172661870504
2023-07-21,2555.172661870504
2023-07-22,2555.172661870504
2023-07-23,2555.172661870504
2023-07-24,2555.172661870504
2023-07-25,2555.172661870504
2023-07-26,2555.172661870504
2023-07-27,2555.172661870504
2023-07-28,2555.172661870504
2023-07-29,2555.172661870504
2023-07-30,2555.172661870504
2023-07-31,2555.172661870504
2023-08-01,2555.172661870504
2023-08-02,2555.172661870504
2023-08-03,2555.172661870504
2023-08-04,2555.172661870504
2023-08-05,2555.172661870504
2023-08-06,2309.404069767442
2023-08-07,2271.402489626556
2023-08-08,2406.018292682927
2023-08-09,2385.7404255319148
2023-08-10,2346.6969696969695
2023-08-11,2595.1672727272726
2023-08-12,2554.88275862069
2023-08-13,2554.88275862069
2023-08-14,2554.88275862069
2023-08-15,2554.88275862069
2023-08-16,2554.88275862069
2023-08-17,2554.88275862069
2023-08-18,2554.88275862069
2023-08-19,2554.88275862069
2023-08-20,2554.88275862069
2023-08-21,2554.88275862069
2023-08-22,2554.88275862069
2023-08-23,2554.88275862069
2023-08-24,2554.88275862069
2023-08-25,2554.88275862069
2023-08-26,2554.88275862069
2023-08-27,2554.88275862069
2023-08-28,2554.88275862069
2023-08-29,2554.88275862069
2023-08-30,2554.88275862069
2023-08-31,2554.88275862069
2023-09-01,2554.88275862069
2023-09-02,2554.88275862069
2023-09-03,2554.88275862069
2023-09-04,2554.88275862069
2023-09-05,2554.88275862069
2023-09-06,2305.2242990654204
2023-09-07,2216.2704918032787
2023-09-08,2395.226586102719
2023-09-09,2377.187817258883
2023-09-10,2465.9458598726114
2023-09-11,2537.285714285714
2023-09-12,2548.301775147929
2023-09-13,2548.301775147929
2023-09-14,2548.301775147929
2023-09-15,2548.301775147929
2023-09-16,2548.301775147929
2023-09-17,2548.301775147929
2023-09-18,2548.301775147929
2023-09-19,2548.301775147929
2023-09-20,2548.301775147929
2023-09-21,2548.301775147929
2023-09-22,2548.301775147929
2023-09-23,2548.301775147929
2023-09-24,2548.301775147929
2023-09-25,2548.301775147929
2023-09-26,2548.301775147929
2023-09-27,2548.301775147929
2023-09-28,2548.301775147929
2023-09-29,2548.301775147929
2023-09-30,2548.301775147929
2023-10-01,2548.301775147929
2023-10-02,2548.301775147929
2023-10-03,2548.301775147929
2023-10-04,2548.301775147929
2023-10-05,2548.301775147929
2023-10-06,2277.705223880597
2023-10-07,2298.9312320916906
2023-10-08,2404.190031152648
2023-10-09,2314.0196078431372
2023-10-10,2455.4503311258277
2023-10-11,2523.5481927710844
2023-10-12,2473.5180722891564
2023-10-13,2473.5180722891564
2023-10-14,2473.5180722891564
2023-10-15,2473.5180722891564
2023-10-16,2473.5180722891564
2023-10-17,2473.5180722891564
2023-10-18,2473.5180722891564
2023-10-19,2473.5180722891564
2023-10-20,2473.5180722891564
2023-10-21,2473.5180722891564
2023-10-22,2473.5180722891564
2023-10-23,2473.5180722891564
2023-10-24,2473.5180722891564
2023-10-25,2473.5180722891564
2023-10-26,2473.5180722891564
2023-10-27,2473.5180722891564
2023-10-28,2473.5180722891564
2023-10-29,2473.5180722891564
2023-10-30,2473.5180722891564
2023-10-31,2473.5180722891564
2023-11-01,2473.5180722891564
2023-11-02,2473.5180722891564
2023-11-03,2473.5180722891564
2023-11-04,2473.5180722891564
2023-11-05,2473.5180722891564
2023-11-06,2235.6326530612246
2023-11-07,2294.0718562874254
2023-11-08,2386.590361445783
2023-11-09,2414.4819277108436
2023-11-10,2450.076923076923
2023-11-11,2576.0379746835442
2023-11-12,2549.7619047619046
2023-11-13,2549.7619047619046
2023-11-14,2549.7619047619046
2023-11-15,2549.7619047619046
2023-11-16,2549.7619047619046
2023-11-17,2549.7619047619046
2023-11-18,2549.7619047619046
2023-11-19,2549.7619047619046
2023-11-20,2549.7619047619046
2023-11-21,2549.7619047619046
2023-11-22,2549.7619047619046
2023-11-23,2549.7619047619046
2023-11-24,2549.7619047619046
2023-11-25,2549.7619047619046
2023-11-26,2549.7619047619046
2023-11-27,2549.7619047619046
2023-11-28,2549.7619047619046
2023-11-29,2549.7619047619046
2023-11-30,2549.7619047619046
2023-12-01,2549.7619047619046
2023-12-02,2549.7619047619046
2023-12-03,2549.7619047619046
2023-12-04,2549.7619047619046
2023-12-05,2549.7619047619046
2023-12-06,2306.0396825396824
2023-12-07,2314.7876923076924
2023-12-08,2363.594142259414
2023-12-09,2417.0945945945946
2023-12-10,2471.006600660066
2023-12-11,2547.5714285714284
2023-12-12,2520.128205128205
2023-12-13,2520.128205128205
2023-12-14,2520.128205128205
2023-12-15,2520.128205128205
2023-12-16,2520.128205128205
2023-12-17,2520.128205128205
2023-12-18,2520.128205128205
2023-12-19,2520.128205128205
2023-12-20,2520.128205128205
2023-12-21,2520.128205128205
2023-12-22,2520.128205128205
2023-12-23,2520.128205128205
2023-12-24,2520.128205128205
2023-12-25,2520.128205128205
2023-12-26,2520.128205128205
2023-12-27,2520.128205128205
2023-12-28,2520.128205128205
2023-12-29,2520.128205128205
2023-12-30,2520.128205128205
2023-12-31,2520.128205128205
2024-01-01,2528.994318181818
2024-01-02,2532.0582524271845
2024-01-03,2532.0582524271845
2024-01-04,2532.0582524271845
2024-01-05,2532.0582524271845
2024-01-06,2532.0582524271845
2024-01-07,2532.0582524271845
2024-01-08,2532.0582524271845
2024-01-09,2532.0582524271845
2024-01-10,2532.0582524271845
2024-01-11,2532.0582524271845
2024-01-12,2532.0582524271845
2024-01-13,2532.0582524271845
2024-01-14,2532.0582524271845
2024-01-15,2532.0582524271845
2024-01-16,2532.0582524271845
2024-01-17,2532.0582524271845
2024-01-18,2532.0582524271845
2024-01-19,2532.0582524271845
2024-01-20,2532.0582524271845
2024-01-21,2532.0582524271845
2024-01-22,2532.0582524271845
2024-01-23,2532.0582524271845
2024-01-24,2532.0582524271845
2024-01-25,2532.0582524271845
2024-01-26,2532.0582524271845
2024-01-27,2532.0582524271845
2024-01-28,2532.0582524271845
2024-01-29,2532.0582524271845
2024-01-30,2532.0582524271845
2024-01-31,2532.0582524271845
2024-02-01,2535.559523809524
2024-02-02,2537.714285714286
2024-02-03,2537.714285714286
2024-02-04,2537.714285714286
2024-02-05,2537.714285714286
2024-02-06,2537.714285714286
2024-02-07,2537.714285714286
2024-02-08,2537.714285714286
2024-02-09,2537.714285714286
2024-02-10,2537.714285714286
2024-02-11,2537.714285714286
2024-02-12,2537.714285714286
2024-02-13,2537.714285714286
2024-02-14,2537.714285714286
2024-02-15,2537.714285714286
2024-02-16,2537.714285714286
2024-02-17,2537.714285714286
2024-02-18,2537.714285714286
2024-02-19,2537.714285714286
2024-02-20,2537.714285714286
2024-02-21,2537.714285714286
2024-02-22,2537.714285714286
2024-02-23,2537.714285714286
2024-02-24,2537.714285714286
2024-02-25,2537.714285714286
2024-02-26,2537.714285714286
2024-02-27,2537.714285714286
2024-02-28,2537.714285714286
2024-02-29,2537.714285714286
2024-03-01,2513.5317919075146
2024-03-02,2539.5989583333335
2024-03-03,2539.5989583333335
2024-03-04,2539.5989583333335
2024-03-05,2539.5989583333335
2024-03-06,2539.5989583333335
2024-03-07,2539.5989583333335
2024-03-08,2539.5989583333335
2024-03-09,2539.5989583333335
2024-03-10,2539.5989583333335
2024-03-11,2539.5989583333335
2024-03-12,2539.5989583333335
2024-03-13,2539.5989583333335
2024-03-14,2539.5989583333335
2024-03-15,2539.5989583333335
2024-03-16,2539.5989583333335
2024-03-17,2539.5989583333335
2024-03-18,2539.5989583333335
2024-03-19,2539.5989583333335
2024-03-20,2539.5989583333335
2024-03-21,2539.5989583333335
2024-03-22,2539.5989583333335
2024-03-23,2539.5989583333335
2024-03-24,2539.5989583333335
2024-03-25,2539.5989583333335
2024-03-26,2539.5989583333335
2024-03-27,2539.5989583333335
2024-03-28,2539.5989583333335
2024-03-29,2539.5989583333335
2024-03-30,2539.5989583333335
2024-03-31,2539.5989583333335
2024-04-01,2519.6435643564355
2024-04-02,2470.245614035088
2024-04-03,2470.245614035088
2024-04-04,2470.245614035088
2024-04-05,2470.245614035088
2024-04-06,2470.245614035088
2024-04-07,2470.245614035088
2024-04-08,2470.245614035088
2024-04-09,2470.245614035088
2024-04-10,2470.245614035088
2024-04-11,2470.245614035088
2024-04-12,2470.245614035088
2024-04-13,2470.245614035088
2024-04-14,2470.245614035088
2024-04-15,2470.245614035088
2024-04-16,2470.245614035088
2024-04-17,2470.245614035088
2024-04-18,2470.245614035088
2024-04-19,2470.245614035088
2024-04-20,2470.245614035088
2024-04-21,2470.245614035088
2024-04-22,2470.245614035088
2024-04-23,2470.245614035088
2024-04-24,2470.245614035088
2024-04-25,2470.245614035088
2024-04-26,2470.245614035088
2024-04-27,2470.245614035088
2024-04-28,2470.245614035088
2024-04-29,2470.245614035088
2024-04-30,2470.245614035088
2024-05-01,2531.9653465346537
2024-05-02,2521.7373737373737
2024-05-03,2521.7373737373737
2024-05-04,2521.7373737373737
2024-05-05,2521.7373737373737
2024-05-06,2521.7373737373737
2024-05-07,2521.7373737373737
2024-05-08,2521.7373737373737
2024-05-09,2521.7373737373737
2024-05-10,2521.7373737373737
2024-05-11,2521.7373737373737
2024-05-12,2521.7373737373737
2024-05-13,2521.7373737373737
2024-05-14,2521.7373737373737
2024-05-15,2521.7373737373737
2024-05-16,2521.7373737373737
2024-05-17,2521.7373737373737
2024-05-18,2521.7373737373737
2024-05-19,2521.7373737373737
2024-05-20,2521.7373737373737
2024-05-21,2521.7373737373737
2024-05-22,2521.7373737373737
2024-05-23,2521.7373737373737
2024-05-24,2521.7373737373737
2024-05-25,2521.7373737373737
2024-05-26,2521.7373737373737
2024-05-27,2521.7373737373737
2024-05-28,2521.7373737373737
2024-05-29,2521.7373737373737
2024-05-30,2521.7373737373737
2024-05-31,2521.7373737373737
2024-06-01,2530.015306122449
2024-06-02,2510.129353233831
2024-06-03,2510.129353233831
2024-06-04,2510.129353233831
2024-06-05,2510.129353233831
2024-06-06,2510.129353233831
2024-06-07,2510.129353233831
2024-06-08,2510.129353233831
2024-06-09,2510.129353233831
2024-06-10,2510.129353233831
2024-06-11,2510.129353233831
2024-06-12,2510.129353233831
2024-06-13,2510.129353233831
2024-06-14,2510.129353233831
2024-06-15,2510.129353233831
2024-06-16,2510.129353233831
2024-06-17,2510.129353233831
2024-06-18,2510.129353233831
2024-06-19,2510.129353233831
2024-06-20,2510.129353233831
2024-06-21,2510.129353233831
2024-06-22,2510.129353233831
2024-06-23,2510.129353233831
2024-06-24,2510.129353233831
2024-06-25,2510.129353233831
2024-06-26,2510.129353233831
2024-06-27,2510.129353233831
2024-06-28,2510.129353233831
2024-06-29,2510.129353233831
2024-06-30,2510.129353233831
2024-07-01,2474.448275862069
2024-07-02,2474.448275862069
2024-07-03,2474.448275862069
2024-07-04,2474.448275862069
2024-07-05,2474.448275862069
2024-07-06,2474.448275862069
2024-07-07,2474.448275862069
2024-07-08,2474.448275862069
2024-07-09,2474.448275862069
2024-07-10,2474.448275862069
2024-07-11,2474.448275862069
2024-07-12,2474.448275862069
2024-07-13,2474.448275862069
2024-07-14,2474.448275862069
2024-07-15,2474.448275862069
2024-07-16,2474.448275862069
2024-07-17,2474.448275862069
2024-07-18,2474.448275862069
2024-07-19,2474.448275862069
2024-07-20,2474.448275862069
2024-07-21,2474.448275862069
2024-07-22,2474.448275862069
2024-07-23,2474.448275862069
2024-07-24,2474.448275862069
2024-07-25,2474.448275862069
2024-07-26,2474.448275862069
2024-07-27,2474.448275862069
2024-07-28,2474.448275862069
2024-07-29,2474.448275862069
2024-07-30,2474.448275862069
2024-07-31,2474.448275862069
2024-08-01,2540.672811059908
2024-08-02,2540.672811059908
2024-08-03,2540.672811059908
2024-08-04,2540.672811059908
2024-08-05,2540.672811059908
2024-08-06,2540.672811059908
2024-08-07,2540.672811059908
2024-08-08,2540.672811059908
2024-08-09,2540.672811059908
2024-08-10,2540.672811059908
2024-08-11,2540.672811059908
2024-08-12,2540.672811059908
2024-08-13,2540.672811059908
2024-08-14,2540.672811059908
2024-08-15,2540.672811059908
2024-08-16,2540.672811059908
2024-08-17,2540.672811059908
2024-08-18,2540.672811059908
2024-08-19,2540.672811059908
2024-08-20,2540.672811059908
2024-08-21,2540.672811059908
2024-08-22,2540.672811059908
2024-08-23,2540.672811059908
2024-08-24,2540.672811059908
2024-08-25,2540.672811059908
2024-08-26,2540.672811059908
2024-08-27,2540.672811059908
2024-08-28,2540.672811059908
2024-08-29,2540.672811059908
2024-08-30,2540.672811059908
2024-08-31,2540.672811059908
2024-09-01,2544.8926829268294
2024-09-02,2544.8926829268294
2024-09-03,2544.8926829268294
2024-09-04,2544.8926829268294
2024-09-05,2544.8926829268294
2024-09-06,2544.8926829268294
2024-09-07,2544.8926829268294
2024-09-08,2544.8926829268294
2024-09-09,2544.8926829268294
2024-09-10,2544.8926829268294
2024-09-11,2544.8926829268294
2024-09-12,2544.8926829268294
2024-09-13,2544.8926829268294
2024-09-14,2544.8926829268294
2024-09-15,2544.8926829268294
2024-09-16,2544.8926829268294
2024-09-17,2544.8926829268294
2024-09-18,2544.8926829268294
2024-09-19,2544.8926829268294
2024-09-20,2544.8926829268294
2024-09-21,2544.8926829268294
2024-09-22,2544.8926829268294
2024-09-23,2544.8926829268294
2024-09-24,2544.8926829268294
2024-09-25,2544.8926829268294
2024-09-26,2544.8926829268294
2024-09-27,2544.8926829268294
2024-09-28,2544.8926829268294
2024-09-29,2544.8926829268294
2024-09-30,2544.8926829268294
2024-10-01,2553.225490196078
2024-10-02,2553.225490196078
2024-10-03,2553.225490196078
2024-10-04,2553.225490196078
2024-10-05,2553.225490196078
2024-10-06,2553.225490196078
2024-10-07,2553.225490196078
2024-10-08,2553.225490196078
2024-10-09,2553.225490196078
2024-10-10,2553.225490196078
2024-10-11,2553.225490196078
2024-10-12,2553.225490196078
2024-10-13,2553.225490196078
2024-10-14,2553.225490196078
2024-10-15,2553.225490196078
2024-10-16,2553.225490196078
2024-10-17,2553.225490196078
2024-10-18,2553.225490196078
2024-10-19,2553.225490196078
2024-10-20,2553.225490196078
2024-10-21,2553.225490196078
2024-10-22,2553.225490196078
2024-10-23,2553.225490196078
2024-10-24,2553.225490196078
2024-10-25,2553.225490196078
2024-10-26,2553.225490196078
2024-10-27,2553.225490196078
2024-10-28,2553.225490196078
2024-10-29,2553.225490196078
2024-10-30,2553.225490196078
2024-10-31,2553.225490196078
2024-11-01,2539.2043010752686
2024-11-02,2539.2043010752686
2024-11-03,2539.2043010752686
2024-11-04,2539.2043010752686
2024-11-05,2539.2043010752686
2024-11-06,2539.2043010752686
2024-11-07,2539.2043010752686
2024-11-08,2539.2043010752686
2024-11-09,2539.2043010752686
2024-11-10,2539.2043010752686
2024-11-11,2539.2043010752686
2024-11-12,2539.2043010752686
2024-11-13,2539.2043010752686
2024-11-14,2539.2043010752686
2024-11-15,2539.2043010752686
2024-11-16,2539.2043010752686
2024-11-17,2539.2043010752686
2024-11-18,2539.2043010752686
2024-11-19,2539.2043010752686
2024-11-20,2539.2043010752686
2024-11-21,2539.2043010752686
2024-11-22,2539.2043010752686
2024-11-23,2539.2043010752686
2024-11-24,2539.2043010752686
2024-11-25,2539.2043010752686
2024-11-26,2539.2043010752686
2024-11-27,2539.2043010752686
2024-11-28,2539.2043010752686
2024-11-29,2539.2043010752686
2024-11-30,2539.2043010752686
2024-12-01,2542.0833333333335
2024-12-02,2542.0833333333335
2024-12-03,2542.0833333333335
2024-12-04,2542.0833333333335
2024-12-05,2542.0833333333335
2024-12-06,2542.0833333333335
2024-12-07,2542.0833333333335
2024-12-08,2542.0833333333335
2024-12-09,2542.0833333333335
2024-12-10,2542.0833333333335
2024-12-11,2542.0833333333335
2024-12-12,2542.0833333333335
2024-12-13,2542.0833333333335
2024-12-14,2542.0833333333335
2024-12-15,2542.0833333333335
2024-12-16,2542.0833333333335
2024-12-17,2542.0833333333335
2024-12-18,2542.0833333333335
2024-12-19,2542.0833333333335
2024-12-20,2542.0833333333335
2024-12-21,2542.0833333333335
2024-12-22,2542.0833333333335
2024-12-23,2542.0833333333335
2024-12-24,2542.0833333333335
2024-12-25,2542.0833333333335
2024-12-26,2542.0833333333335
2024-12-27,2542.0833333333335
2024-12-28,2542.0833333333335
2024-12-29,2542.0833333333335
2024-12-30,2542.0833333333335
2024-12-31,2542.0833333333335
2025-01-01,2542.0833333333335
2025-01-02,2542.0833333333335
2025-01-03,2542.0833333333335
2025-01-04,2542.0833333333335
2025-01-05,2542.0833333333335
2025-01-06,2542.0833333333335
2025-01-07,2542.0833333333335
2025-01-08,2542.0833333333335
2025-01-09,2542.0833333333335
2025-01-10,2542.0833333333335
2025-01-11,2542.0833333333335
2025-01-12,2542.0833333333335
2025-01-13,2542.0833333333335
2025-01-14,2542.0833333333335
2025-01-15,2542.0833333333335
2025-01-16,2542.0833333333335
2025-01-17,2542.0833333333335
2025-01-18,2542.0833333333335
2025-01-19,2542.0833333333335
2025-01-20,2542.0833333333335
2025-01-21,2542.0833333333335
2025-01-22,2542.0833333333335
2025-01-23,2542.0833333333335
2025-01-24,2542.0833333333335
2025-01-25,2542.0833333333335
2025-01-26,2542.0833333333335
2025-01-27,2542.0833333333335
2025-01-28,2542.0833333333335
2025-01-29,2542.0833333333335
2025-01-30,2542.0833333333335
2025-01-31,2542.0833333333335
2025-02-01,2542.0833333333335
2025-02-02,2542.0833333333335
2025-02-03,2542.0833333333335
2025-02-04,2542.0833333333335
2025-02-05,2542.0833333333335
2025-02-06,2542.0833333333335
2025-02-07,2542.0833333333335
2025-02-08,2542.0833333333335
2025-02-09,2542.0833333333335
2025-02-10,2542.0833333333335
2025-02-11,2542.0833333333335
2025-02-12,2542.0833333333335
2025-02-13,2542.0833333333335
2025-02-14,2542.0833333333335
2025-02-15,2542.0833333333335
2025-02-16,2542.0833333333335
2025-02-17,2542.0833333333335
2025-02-18,2542.0833333333335
2025-02-19,2542.0833333333335
2025-02-20,2542.0833333333335
2025-02-21,2542.0833333333335
2025-02-22,2542.0833333333335
2025-02-23,2542.0833333333335
2025-02-24,2542.0833333333335
2025-02-25,2542.0833333333335
2025-02-26,2542.0833333333335
2025-02-27,2542.0833333333335
2025-02-28,2542.0833333333335
2025-03-01,2542.0833333333335
2025-03-02,2542.0833333333335
2025-03-03,2542.0833333333335
2025-03-04,2542.0833333333335
2025-03-05,2542.0833333333335
2025-03-06,2542.0833333333335
2025-03-07,2542.0833333333335
2025-03-08,2542.0833333333335
2025-03-09,2542.0833333333335
2025-03-10,2542.0833333333335
2025-03-11,2542.0833333333335
2025-03-12,2542.0833333333335
2025-03-13,2542.0833333333335
2025-03-14,2542.0833333333335
2025-03-15,2542.0833333333335
2025-03-16,2542.0833333333335
2025-03-17,2542.0833333333335
2025-03-18,2542.0833333333335
2025-03-19,2542.0833333333335
2025-03-20,2542.0833333333335
2025-03-21,2542.0833333333335
2025-03-22,2542.0833333333335
2025-03-23,2542.0833333333335
2025-03-24,2542.0833333333335
2025-03-25,2542.0833333333335
2025-03-26,2542.0833333333335
2025-03-27,2542.0833333333335
2025-03-28,2542.0833333333335
2025-03-29,2542.0833333333335
2025-03-30,2542.0833333333335
2025-03-31,2542.0833333333335
2025-04-01,2542.0833333333335
2025-04-02,2542.0833333333335
2025-04-03,2542.0833333333335
2025-04-04,2542.0833333333335
2025-04-05,2542.0833333333335
2025-04-06,2542.0833333333335
2025-04-07,2542.0833333333335
2025-04-08,2542.0833333333335
2025-04-09,2542.0833333333335
2025-04-10,2542.0833333333335
2025-04-11,2542.0833333333335
2025-04-12,2542.0833333333335
2025-04-13,2542.0833333333335
2025-04-14,2542.0833333333335
2025-04-15,2542.0833333333335
2025-04-16,2542.0833333333335
2025-04-17,2542.0833333333335
2025-04-18,2542.0833333333335
2025-04-19,2542.0833333333335
2025-04-20,2542.0833333333335
2025-04-21,2542.0833333333335
2025-04-22,2542.0833333333335
2025-04-23,2542.0833333333335
2025-04-24,2542.0833333333335
2025-04-25,2542.0833333333335
2025-04-26,2542.0833333333335
2025-04-27,2542.0833333333335
2025-04-28,2542.0833333333335
2025-04-29,2542.0833333333335
2025-04-30,2542.0833333333335
2025-05-01,2542.0833333333335
2025-05-02,2542.0833333333335
2025-05-03,2542.0833333333335
2025-05-04,2542.0833333333335
2025-05-05,2542.0833333333335
2025-05-06,2542.0833333333335
2025-05-07,2542.0833333333335
2025-05-08,2542.0833333333335
2025-05-09,2542.0833333333335
2025-05-10,2542.0833333333335
2025-05-11,2542.0833333333335
2025-05-12,2542.0833333333335
2025-05-13,2542.0833333333335
2025-05-14,2542.0833333333335
2025-05-15,2542.0833333333335
2025-05-16,2542.0833333333335
2025-05-17,2542.0833333333335
2025-05-18,2542.0833333333335
2025-05-19,2542.0833333333335
2025-05-20,2542.0833333333335
2025-05-21,2542.0833333333335
2025-05-22,2542.0833333333335
2025-05-23,2542.0833333333335
2025-05-24,2542.0833333333335
2025-05-25,2542.0833333333335
2025-05-26,2542.0833333333335
2025-05-27,2542.0833333333335
2025-05-28,2542.0833333333335
2025-05-29,2542.0833333333335
2025-05-30,2542.0833333333335
2025-05-31,2542.0833333333335
2025-06-01,2542.0833333333335
2025-06-02,2542.0833333333335
2025-06-03,2542.0833333333335
2025-06-04,2542.0833333333335
2025-06-05,2542.0833333333335
2025-06-06,2542.0833333333335
2025-06-07,2542.0833333333335
2025-06-08,2542.0833333333335
2025-06-09,2542.0833333333335
2025-06-10,2542.0833333333335
2025-06-11,2542.0833333333335
2025-06-12,2542.0833333333335
2025-06-13,2542.0833333333335
2025-06-14,2542.0833333333335
2025-06-15,2542.0833333333335
2025-06-16,2542.0833333333335
2025-06-17,2542.0833333333335
2025-06-18,2542.0833333333335
2025-06-19,2542.0833333333335
